education_level,degree_stream,skills,location,interests,risk_preference,years_experience,salary,demand_label,next_role_success,burnout_label
bachelors,computer science,"full,stack,developer,python,java,sql,javascript,data",india,"career,growth",medium,3,16931.32,increasing,1,0
bachelors,computer science,"node,developer,java,javascript,data",india,"career,growth",medium,1,22425.42,increasing,0,1
bachelors,computer science,"django,developer,python,sql,data",india,"career,growth",medium,4,19143.86,increasing,1,1
bachelors,computer science,"devops,engineer,python,java,data",india,"career,growth",medium,4,19967.77,increasing,0,0
bachelors,computer science,"backend,developer,python",india,"career,growth",medium,1,19847.0,increasing,1,0
bachelors,computer science,"ios,developer,java,javascript,data",india,"career,growth",medium,5,14568.57,increasing,1,0
bachelors,computer science,"django,developer,python,java,sql,data",india,"career,growth",medium,5,23946.85,increasing,0,0
bachelors,computer science,"node,developer,java,javascript,data",india,"career,growth",medium,5,18161.0,increasing,1,1
bachelors,computer science,"node,developer,java,javascript",india,"career,growth",medium,3,14114.41,increasing,0,0
bachelors,computer science,"full,stack,developer,java,javascript,react",india,"career,growth",medium,0,16494.14,increasing,1,0
bachelors,computer science,"backend,developer,java,sql,javascript,react",india,"career,growth",medium,4,24154.81,increasing,0,1
bachelors,computer science,"ios,developer,react,data",india,"career,growth",medium,3,19712.92,increasing,0,1
bachelors,computer science,"django,developer,java,sql,javascript,data",india,"career,growth",medium,5,18162.13,increasing,1,1
bachelors,computer science,"ios,developer,java,sql,javascript,data",india,"career,growth",medium,5,14234.97,increasing,0,0
bachelors,computer science,"django,developer,python,java,javascript,data",india,"career,growth",medium,2,13890.4,increasing,0,1
bachelors,computer science,"ios,developer,python",india,"career,growth",medium,1,19678.31,increasing,0,1
bachelors,engineering,"database,administrator,python,sql,data",india,"career,growth",medium,4,17626.82,increasing,1,0
bachelors,computer science,"django,developer,python,data",india,"career,growth",medium,5,17360.35,increasing,0,0
bachelors,computer science,"php,developer",india,"career,growth",medium,0,14469.64,increasing,0,1
bachelors,computer science,"java,developer,sql,data",india,"career,growth",medium,4,17139.69,increasing,1,0
bachelors,computer science,"full,stack,developer,python,java,sql,javascript,react,data",india,"career,growth",medium,4,22194.47,increasing,1,0
bachelors,computer science,"backend,developer,java,javascript,react",india,"career,growth",medium,4,20138.61,increasing,1,1
bachelors,computer science,"software,engineer,python,java,javascript,react,data",india,"career,growth",medium,4,22931.53,increasing,0,1
bachelors,computer science,"php,developer,java,sql,javascript,react,data",india,"career,growth",medium,0,19824.78,increasing,1,1
bachelors,computer science,"node,developer,python,java,sql,javascript,react,data",india,"career,growth",medium,3,23010.72,increasing,0,1
bachelors,computer science,"software,engineer,java,sql,data",india,"career,growth",medium,2,24165.48,increasing,0,0
bachelors,computer science,"software,engineer,python,data",india,"career,growth",medium,5,24354.01,increasing,1,1
bachelors,data science,"machine,learning,python,sql,machine learning,data",india,"career,growth",medium,2,22358.19,stable,0,1
bachelors,computer science,"flutter,developer,data",india,"career,growth",medium,0,19636.7,increasing,0,1
bachelors,computer science,"flutter,developer,react",india,"career,growth",medium,2,14823.44,increasing,1,1
bachelors,computer science,"node,developer,java,javascript,react",india,"career,growth",medium,0,21889.1,increasing,0,0
bachelors,computer science,"node,developer,java,sql,javascript,react",india,"career,growth",medium,3,19721.55,increasing,1,1
bachelors,computer science,"node,developer,java",india,"career,growth",medium,1,23853.79,increasing,1,0
bachelors,computer science,"php,developer,python,java,javascript,data",india,"career,growth",medium,3,18429.01,increasing,1,0
bachelors,computer science,"software,engineer,java,sql,javascript,react,data",india,"career,growth",medium,5,16376.27,increasing,1,1
bachelors,computer science,"ios,developer,java,javascript,react",india,"career,growth",medium,1,18578.41,increasing,0,1
bachelors,data science,"machine,learning,machine learning,data",india,"career,growth",medium,4,22668.4,stable,1,1
bachelors,computer science,"java,developer,python,javascript,react",india,"career,growth",medium,5,17309.61,increasing,1,1
bachelors,computer science,"flutter,developer,sql",india,"career,growth",medium,4,22803.96,increasing,0,1
bachelors,computer science,"node,developer,java,sql,javascript,react",india,"career,growth",medium,5,19517.47,increasing,1,1
bachelors,computer science,"devops,engineer,python,data",india,"career,growth",medium,5,19568.54,increasing,0,0
bachelors,computer science,"wordpress,developer,java,javascript",india,"career,growth",medium,1,18271.27,increasing,1,1
bachelors,computer science,"software,engineer,java,data",india,"career,growth",medium,3,16992.24,increasing,0,0
bachelors,computer science,"backend,developer,python,java,sql,data",india,"career,growth",medium,5,18168.99,increasing,0,0
bachelors,computer science,"full,stack,developer,java,javascript,data",india,"career,growth",medium,4,24215.6,increasing,0,1
bachelors,computer science,"wordpress,developer,java,sql,javascript,react",india,"career,growth",medium,5,16155.51,increasing,1,1
bachelors,computer science,"software,engineer,java,javascript",india,"career,growth",medium,1,13881.06,increasing,1,1
bachelors,computer science,"software,engineer,python,java,javascript,data",india,"career,growth",medium,3,22798.87,increasing,1,1
bachelors,engineering,"network,administrator,sql",india,"career,growth",medium,1,13602.2,stable,1,1
bachelors,computer science,"django,developer,python",india,"career,growth",medium,4,15529.51,increasing,0,1
bachelors,data science,"machine,learning,python,java,machine learning,data",india,"career,growth",medium,0,18985.62,stable,1,0
bachelors,computer science,"ios,developer,sql,data",india,"career,growth",medium,2,18486.41,increasing,0,0
bachelors,computer science,"software,engineer,data",india,"career,growth",medium,3,20258.87,increasing,0,0
bachelors,computer science,"full,stack,developer,python,data",india,"career,growth",medium,4,22632.3,increasing,1,1
bachelors,computer science,"devops,engineer,python,sql",india,"career,growth",medium,4,17266.35,increasing,1,1
bachelors,computer science,"flutter,developer,sql",india,"career,growth",medium,5,20822.02,increasing,1,1
bachelors,computer science,"django,developer,python,react",india,"career,growth",medium,5,22793.29,increasing,1,0
bachelors,computer science,"full,stack,developer,python,java,sql,javascript,react,data",india,"career,growth",medium,0,15072.17,increasing,0,0
bachelors,computer science,"full,stack,developer,python,sql,data",india,"career,growth",medium,3,19286.19,increasing,1,0
bachelors,computer science,"backend,developer,python,data",india,"career,growth",medium,0,18095.34,increasing,1,1
bachelors,computer science,"devops,engineer,data",india,"career,growth",medium,0,23429.72,increasing,1,0
bachelors,computer science,"django,developer,python,java,react",india,"career,growth",medium,4,16773.44,increasing,0,0
bachelors,computer science,"node,developer,java,sql,data",india,"career,growth",medium,4,18398.98,increasing,0,0
bachelors,computer science,"devops,engineer,data",india,"career,growth",medium,3,13623.09,increasing,1,0
bachelors,computer science,"backend,developer,sql,data",india,"career,growth",medium,0,19350.3,increasing,1,1
bachelors,computer science,"ios,developer,java,javascript,react,data",india,"career,growth",medium,3,22823.89,increasing,1,1
bachelors,computer science,"software,engineer,java,sql,javascript,react",india,"career,growth",medium,5,24739.07,increasing,1,1
bachelors,computer science,"software,engineer",india,"career,growth",medium,5,16178.89,increasing,1,1
bachelors,computer science,"devops,engineer,sql",india,"career,growth",medium,3,15941.36,increasing,0,0
bachelors,computer science,"django,developer,python,java,sql,javascript,react,machine learning,data",india,"career,growth",medium,1,16823.63,increasing,0,0
bachelors,data science,"machine,learning,python",india,"career,growth",medium,3,15316.01,stable,1,0
bachelors,computer science,"node,developer,java,sql,javascript,data",india,"career,growth",medium,5,20433.19,increasing,0,0
bachelors,computer science,"php,developer,java,sql,javascript,data",india,"career,growth",medium,1,20741.65,increasing,1,1
bachelors,computer science,"flutter,developer,java,javascript",india,"career,growth",medium,1,23556.19,increasing,1,0
bachelors,computer science,"software,engineer,python,sql,data",india,"career,growth",medium,1,17359.36,increasing,1,0
bachelors,computer science,"django,developer,python,machine learning",india,"career,growth",medium,1,18495.53,increasing,1,1
bachelors,computer science,"backend,developer,java,sql,javascript,react,data",india,"career,growth",medium,2,23199.91,increasing,1,0
bachelors,computer science,"ios,developer,java,javascript,react",india,"career,growth",medium,5,23118.09,increasing,1,0
bachelors,computer science,"php,developer,java,sql,data",india,"career,growth",medium,1,22732.78,increasing,1,0
bachelors,data science,"machine,learning,python,java,javascript,machine learning,data",india,"career,growth",medium,2,16128.22,stable,1,1
bachelors,computer science,"backend,developer,java",india,"career,growth",medium,2,20738.48,increasing,0,1
bachelors,computer science,"django,developer,python,sql,machine learning,data",india,"career,growth",medium,0,14079.61,increasing,1,0
bachelors,computer science,"ios,developer,java,javascript,data",india,"career,growth",medium,0,22728.44,increasing,1,1
bachelors,computer science,"node,developer,sql,data",india,"career,growth",medium,4,24181.9,increasing,0,1
bachelors,computer science,"backend,developer,java,sql,react,data",india,"career,growth",medium,3,15470.35,increasing,0,1
bachelors,computer science,"full,stack,developer,java,react,data",india,"career,growth",medium,5,20582.27,increasing,1,1
bachelors,computer science,"full,stack,developer,sql,data",india,"career,growth",medium,4,14034.76,increasing,1,1
bachelors,computer science,"software,engineer,java,sql,javascript",india,"career,growth",medium,1,21813.91,increasing,1,1
bachelors,computer science,"php,developer,python,sql,data",india,"career,growth",medium,3,14555.16,increasing,1,0
bachelors,computer science,"java,developer,sql,javascript,data",india,"career,growth",medium,4,17139.34,increasing,1,1
bachelors,computer science,"full,stack,developer,react,data",india,"career,growth",medium,4,23490.61,increasing,1,1
bachelors,computer science,"software,engineer",india,"career,growth",medium,0,14311.1,increasing,0,1
bachelors,computer science,"javascript,developer,java,react,data",india,"career,growth",medium,4,15051.61,increasing,1,0
bachelors,engineering,"network,administrator,java",india,"career,growth",medium,1,24252.05,stable,0,1
bachelors,computer science,"java,developer,sql,react,data",india,"career,growth",medium,5,14935.66,increasing,1,0
bachelors,computer science,"wordpress,developer,java,sql,javascript,react",india,"career,growth",medium,3,23297.46,increasing,1,1
bachelors,computer science,"software,engineer,react",india,"career,growth",medium,5,20140.09,increasing,1,0
bachelors,computer science,"software,engineer,java",india,"career,growth",medium,2,19788.4,increasing,0,0
